0,1,2,3,4,5,6,7,8
321683,7,750,3,4,4,1,1,2186
340175,7,638,2,1,2,0,1,113
347384,7,831,3,3,3,1,1,2898
348641,7,498,3,1,2,1,1,340
349023,7,450,3,2,3,1,1,941
350259,7,750,3,4,4,0,1,577
354068,7,692,3,5,3,1,1,460
356986,7,637,3,2,5,0,1,476
359378,7,497,2,1,3,0,1,64
360648,7,106,2,5,2,1,1,160
376193,7,76,2,1,3,0,1,90
378356,7,497,3,1,2,1,1,422
378536,7,985,2,6,5,0,1,105
379265,7,290,2,7,0,1,1,314
379876,7,985,3,6,3,1,1,133
384924,7,761,3,2,5,0,1,765
392593,7,497,2,1,3,1,1,193
395234,7,841,3,6,4,0,1,102
401052,7,953,2,4,6,0,1,134
409854,7,638,2,1,3,0,1,1675
412240,7,783,2,1,2,0,2,68
416749,7,537,2,5,3,1,1,201
417803,7,692,2,5,3,1,1,116
425432,7,750,3,4,3,1,1,1848
436105,7,836,3,3,4,1,1,431
437063,7,814,3,4,5,0,1,95
437598,7,638,2,1,3,0,1,66
453752,7,814,3,4,7,0,2,190
468392,7,537,3,5,5,1,1,146
472603,7,985,3,6,3,0,1,84
475895,7,750,2,4,3,1,1,97
481950,7,813,2,5,4,1,1,151
482497,7,872,2,4,7,0,3,177
492952,7,692,3,5,3,1,1,150
496459,7,497,2,1,1,1,1,384
501564,7,807,2,1,4,0,1,149
510309,7,953,2,4,7,0,3,94
516750,7,98,2,1,1,1,2,53
526401,7,836,3,3,3,1,1,385
527765,7,236,2,1,4,1,1,65
527809,7,953,3,4,7,0,2,154
540712,7,12,2,1,4,0,1,335
559132,7,692,3,5,5,1,1,104
560265,7,923,2,1,1,1,2,75
569154,7,638,2,1,2,0,1,359
576298,7,304,2,1,1,1,2,174
580470,7,750,3,4,3,1,1,408
580634,7,692,2,5,3,1,1,248
587678,7,537,2,5,4,1,1,155
591790,7,106,3,5,3,0,1,195
597927,7,831,3,3,4,0,1,140
603972,7,872,3,4,8,0,1,414
612523,7,783,2,1,2,0,1,113
614059,7,953,3,4,7,0,2,326
619401,7,12,2,1,2,0,1,392
621073,7,98,2,1,0,1,2,1062
628041,7,750,2,4,4,1,1,746
649213,7,75,3,2,6,0,2,107
651347,7,537,2,5,2,1,1,223
651782,7,75,3,2,7,0,1,80
653436,7,831,3,3,3,1,1,171
654134,7,290,2,7,2,1,1,514
671482,7,637,2,2,3,1,1,88
682651,7,872,3,4,7,0,1,281
683364,7,236,2,1,3,0,1,84
687270,7,290,2,7,1,1,1,415
692703,7,807,2,1,3,0,1,551
693436,7,12,3,1,3,0,1,142
713651,7,537,3,5,3,0,1,192
714150,7,450,2,2,5,0,1,190
714152,7,750,2,4,6,0,1,431
714860,7,831,3,3,3,0,1,138
725137,7,807,2,1,3,0,1,89
732758,7,814,2,4,6,0,1,161
735971,7,761,3,2,3,1,1,2012
736094,7,783,2,1,1,1,1,234
739296,7,290,2,7,1,1,1,816
741152,7,761,2,2,5,0,1,580
743957,7,450,3,2,3,1,1,681
745137,7,637,2,2,3,1,1,852
750340,7,864,2,1,3,0,1,95
760412,7,542,2,5,4,1,1,66
786351,7,836,3,3,3,1,1,104
789290,7,106,3,5,2,1,1,77
810398,7,750,2,4,3,1,1,114
815230,7,49,2,2,4,0,1,168
819061,7,831,2,3,4,1,1,94
842246,7,68,2,1,3,0,1,121
851857,7,75,2,2,6,0,1,157
854079,7,537,3,5,3,1,1,162
854548,7,126,2,1,3,1,1,122
861459,7,498,3,1,3,0,1,252
871642,7,637,2,2,5,0,1,155
872180,7,76,2,1,4,0,1,127
883691,7,750,3,4,5,0,1,254
890189,7,290,2,7,1,1,1,1302
905061,7,783,2,1,1,1,1,363
905745,7,761,2,2,3,0,1,183
914348,7,750,2,4,3,1,1,483
923841,7,450,3,2,4,0,1,642
924154,7,637,3,2,3,1,1,1192
948936,7,512,2,1,1,1,2,75
950264,7,498,2,1,4,0,1,1231
953842,7,831,2,3,4,0,1,1061
961362,7,692,2,5,4,1,1,73
961962,7,750,3,4,2,1,1,80
963845,7,836,2,3,3,1,1,207
973106,7,537,2,5,6,0,1,108
978089,7,12,3,1,1,1,1,400
103507,7,831,2,3,3,1,1,180
124140,7,783,2,1,3,0,1,263
125403,7,761,2,2,7,1,1,156
136916,7,106,3,5,4,1,1,162
169673,7,682,2,1,1,0,1,152
175962,7,750,3,4,3,1,1,237
178529,7,98,1,1,0,1,2,148
186250,7,761,2,2,3,1,1,83
194201,7,831,2,3,2,1,1,378
194450,7,836,2,3,4,0,1,271
198427,7,12,3,1,1,1,1,99
206765,7,761,3,2,4,1,1,2057
209945,7,814,3,4,7,0,2,91
219195,7,638,2,1,3,0,1,125
221795,7,872,2,4,6,0,1,391
245609,7,750,2,4,4,0,1,121
248352,7,831,3,3,2,1,1,260
249875,7,294,2,6,5,1,1,138
250658,7,450,3,2,4,0,1,187
265980,7,783,2,1,1,1,2,204
270690,7,98,2,1,0,1,2,595
281301,7,750,3,4,6,0,1,329
281792,7,872,3,4,6,0,1,481
289386,7,813,3,5,3,1,1,441
289403,7,12,2,1,2,1,1,272
290854,7,537,2,5,4,0,1,205
291086,7,761,3,2,5,0,1,320
291514,7,783,2,1,2,1,1,50
302513,7,864,2,1,1,1,1,170
304458,7,106,3,5,3,0,1,373
308913,7,750,2,4,4,0,1,139
321683,7,750,3,4,4,1,1,2186
340175,7,638,2,1,2,0,1,113
347384,7,831,3,3,3,1,1,2898
348641,7,498,3,1,2,1,1,340
349023,7,450,3,2,3,1,1,941
350259,7,750,3,4,4,0,1,577
354068,7,692,3,5,3,1,1,460
356986,7,637,3,2,5,0,1,476
359378,7,497,2,1,3,0,1,64
360648,7,106,2,5,2,1,1,160
376193,7,76,2,1,3,0,1,90
378356,7,497,3,1,2,1,1,422
378536,7,985,2,6,5,0,1,105
379265,7,290,2,7,0,1,1,314
379876,7,985,3,6,3,1,1,133
384924,7,761,3,2,5,0,1,765
392593,7,497,2,1,3,1,1,193
395234,7,841,3,6,4,0,1,102
401052,7,953,2,4,6,0,1,134
409854,7,638,2,1,3,0,1,1675
412240,7,783,2,1,2,0,2,68
416749,7,537,2,5,3,1,1,201
417803,7,692,2,5,3,1,1,116
425432,7,750,3,4,3,1,1,1848
436105,7,836,3,3,4,1,1,431
437063,7,814,3,4,5,0,1,95
437598,7,638,2,1,3,0,1,66
453752,7,814,3,4,7,0,2,190
468392,7,537,3,5,5,1,1,146
472603,7,985,3,6,3,0,1,84
475895,7,750,2,4,3,1,1,97
481950,7,813,2,5,4,1,1,151
482497,7,872,2,4,7,0,3,177
492952,7,692,3,5,3,1,1,150
496459,7,497,2,1,1,1,1,384
501564,7,807,2,1,4,0,1,149
510309,7,953,2,4,7,0,3,94
516750,7,98,2,1,1,1,2,53
526401,7,836,3,3,3,1,1,385
527765,7,236,2,1,4,1,1,65
527809,7,953,3,4,7,0,2,154
540712,7,12,2,1,4,0,1,335
559132,7,692,3,5,5,1,1,104
560265,7,923,2,1,1,1,2,75
569154,7,638,2,1,2,0,1,359
576298,7,304,2,1,1,1,2,174
580470,7,750,3,4,3,1,1,408
580634,7,692,2,5,3,1,1,248
587678,7,537,2,5,4,1,1,155
591790,7,106,3,5,3,0,1,195
597927,7,831,3,3,4,0,1,140
603972,7,872,3,4,8,0,1,414
612523,7,783,2,1,2,0,1,113
614059,7,953,3,4,7,0,2,326
619401,7,12,2,1,2,0,1,392
621073,7,98,2,1,0,1,2,1062
628041,7,750,2,4,4,1,1,746
649213,7,75,3,2,6,0,2,107
651347,7,537,2,5,2,1,1,223
651782,7,75,3,2,7,0,1,80
653436,7,831,3,3,3,1,1,171
654134,7,290,2,7,2,1,1,514
671482,7,637,2,2,3,1,1,88
682651,7,872,3,4,7,0,1,281
683364,7,236,2,1,3,0,1,84
687270,7,290,2,7,1,1,1,415
692703,7,807,2,1,3,0,1,551
693436,7,12,3,1,3,0,1,142
713651,7,537,3,5,3,0,1,192
714150,7,450,2,2,5,0,1,190
714152,7,750,2,4,6,0,1,431
714860,7,831,3,3,3,0,1,138
725137,7,807,2,1,3,0,1,89
732758,7,814,2,4,6,0,1,161
735971,7,761,3,2,3,1,1,2012
736094,7,783,2,1,1,1,1,234
739296,7,290,2,7,1,1,1,816
741152,7,761,2,2,5,0,1,580
743957,7,450,3,2,3,1,1,681
745137,7,637,2,2,3,1,1,852
750340,7,864,2,1,3,0,1,95
760412,7,542,2,5,4,1,1,66
786351,7,836,3,3,3,1,1,104
789290,7,106,3,5,2,1,1,77
810398,7,750,2,4,3,1,1,114
815230,7,49,2,2,4,0,1,168
819061,7,831,2,3,4,1,1,94
842246,7,68,2,1,3,0,1,121
851857,7,75,2,2,6,0,1,157
854079,7,537,3,5,3,1,1,162
854548,7,126,2,1,3,1,1,122
861459,7,498,3,1,3,0,1,252
871642,7,637,2,2,5,0,1,155
872180,7,76,2,1,4,0,1,127
883691,7,750,3,4,5,0,1,254
890189,7,290,2,7,1,1,1,1302
905061,7,783,2,1,1,1,1,363
905745,7,761,2,2,3,0,1,183
914348,7,750,2,4,3,1,1,483
923841,7,450,3,2,4,0,1,642
924154,7,637,3,2,3,1,1,1192
948936,7,512,2,1,1,1,2,75
950264,7,498,2,1,4,0,1,1231
953842,7,831,2,3,4,0,1,1061
961362,7,692,2,5,4,1,1,73
961962,7,750,3,4,2,1,1,80
963845,7,836,2,3,3,1,1,207
973106,7,537,2,5,6,0,1,108
978089,7,12,3,1,1,1,1,400
103507,7,831,2,3,3,1,1,180
124140,7,783,2,1,3,0,1,263
125403,7,761,2,2,7,1,1,156
136916,7,106,3,5,4,1,1,162
169673,7,682,2,1,1,0,1,152
175962,7,750,3,4,3,1,1,237
178529,7,98,1,1,0,1,2,148
186250,7,761,2,2,3,1,1,83
194201,7,831,2,3,2,1,1,378
194450,7,836,2,3,4,0,1,271
198427,7,12,3,1,1,1,1,99
206765,7,761,3,2,4,1,1,2057
209945,7,814,3,4,7,0,2,91
219195,7,638,2,1,3,0,1,125
221795,7,872,2,4,6,0,1,391
245609,7,750,2,4,4,0,1,121
248352,7,831,3,3,2,1,1,260
249875,7,294,2,6,5,1,1,138
250658,7,450,3,2,4,0,1,187
265980,7,783,2,1,1,1,2,204
270690,7,98,2,1,0,1,2,595
281301,7,750,3,4,6,0,1,329
281792,7,872,3,4,6,0,1,481
289386,7,813,3,5,3,1,1,441
289403,7,12,2,1,2,1,1,272
290854,7,537,2,5,4,0,1,205
291086,7,761,3,2,5,0,1,320
291514,7,783,2,1,2,1,1,50
302513,7,864,2,1,1,1,1,170
304458,7,106,3,5,3,0,1,373
308913,7,750,2,4,4,0,1,139
321683,7,750,3,4,4,1,1,2186
340175,7,638,2,1,2,0,1,113
347384,7,831,3,3,3,1,1,2898
348641,7,498,3,1,2,1,1,340
349023,7,450,3,2,3,1,1,941
350259,7,750,3,4,4,0,1,577
354068,7,692,3,5,3,1,1,460
356986,7,637,3,2,5,0,1,476
359378,7,497,2,1,3,0,1,64
360648,7,106,2,5,2,1,1,160
376193,7,76,2,1,3,0,1,90
378356,7,497,3,1,2,1,1,422
378536,7,985,2,6,5,0,1,105
379265,7,290,2,7,0,1,1,314
379876,7,985,3,6,3,1,1,133
384924,7,761,3,2,5,0,1,765
392593,7,497,2,1,3,1,1,193
395234,7,841,3,6,4,0,1,102
401052,7,953,2,4,6,0,1,134
409854,7,638,2,1,3,0,1,1675
412240,7,783,2,1,2,0,2,68
416749,7,537,2,5,3,1,1,201
417803,7,692,2,5,3,1,1,116
425432,7,750,3,4,3,1,1,1848
436105,7,836,3,3,4,1,1,431
437063,7,814,3,4,5,0,1,95
437598,7,638,2,1,3,0,1,66
453752,7,814,3,4,7,0,2,190
468392,7,537,3,5,5,1,1,146
472603,7,985,3,6,3,0,1,84
475895,7,750,2,4,3,1,1,97
481950,7,813,2,5,4,1,1,151
482497,7,872,2,4,7,0,3,177
492952,7,692,3,5,3,1,1,150
496459,7,497,2,1,1,1,1,384
501564,7,807,2,1,4,0,1,149
510309,7,953,2,4,7,0,3,94
516750,7,98,2,1,1,1,2,53
526401,7,836,3,3,3,1,1,385
527765,7,236,2,1,4,1,1,65
527809,7,953,3,4,7,0,2,154
540712,7,12,2,1,4,0,1,335
559132,7,692,3,5,5,1,1,104
560265,7,923,2,1,1,1,2,75
569154,7,638,2,1,2,0,1,359
576298,7,304,2,1,1,1,2,174
580470,7,750,3,4,3,1,1,408
580634,7,692,2,5,3,1,1,248
587678,7,537,2,5,4,1,1,155
591790,7,106,3,5,3,0,1,195
597927,7,831,3,3,4,0,1,140
603972,7,872,3,4,8,0,1,414
612523,7,783,2,1,2,0,1,113
614059,7,953,3,4,7,0,2,326
619401,7,12,2,1,2,0,1,392
621073,7,98,2,1,0,1,2,1062
628041,7,750,2,4,4,1,1,746
649213,7,75,3,2,6,0,2,107
651347,7,537,2,5,2,1,1,223
651782,7,75,3,2,7,0,1,80
653436,7,831,3,3,3,1,1,171
654134,7,290,2,7,2,1,1,514
671482,7,637,2,2,3,1,1,88
682651,7,872,3,4,7,0,1,281
683364,7,236,2,1,3,0,1,84
687270,7,290,2,7,1,1,1,415
692703,7,807,2,1,3,0,1,551
693436,7,12,3,1,3,0,1,142
713651,7,537,3,5,3,0,1,192
714150,7,450,2,2,5,0,1,190
714152,7,750,2,4,6,0,1,431
714860,7,831,3,3,3,0,1,138
725137,7,807,2,1,3,0,1,89
732758,7,814,2,4,6,0,1,161
735971,7,761,3,2,3,1,1,2012
736094,7,783,2,1,1,1,1,234
739296,7,290,2,7,1,1,1,816
741152,7,761,2,2,5,0,1,580
743957,7,450,3,2,3,1,1,681
745137,7,637,2,2,3,1,1,852
750340,7,864,2,1,3,0,1,95
760412,7,542,2,5,4,1,1,66
786351,7,836,3,3,3,1,1,104
789290,7,106,3,5,2,1,1,77
810398,7,750,2,4,3,1,1,114
815230,7,49,2,2,4,0,1,168
819061,7,831,2,3,4,1,1,94
842246,7,68,2,1,3,0,1,121
851857,7,75,2,2,6,0,1,157
854079,7,537,3,5,3,1,1,162
854548,7,126,2,1,3,1,1,122
861459,7,498,3,1,3,0,1,252
871642,7,637,2,2,5,0,1,155
872180,7,76,2,1,4,0,1,127
883691,7,750,3,4,5,0,1,254
890189,7,290,2,7,1,1,1,1302
905061,7,783,2,1,1,1,1,363
905745,7,761,2,2,3,0,1,183
914348,7,750,2,4,3,1,1,483
923841,7,450,3,2,4,0,1,642
924154,7,637,3,2,3,1,1,1192
948936,7,512,2,1,1,1,2,75
950264,7,498,2,1,4,0,1,1231
953842,7,831,2,3,4,0,1,1061
961362,7,692,2,5,4,1,1,73
961962,7,750,3,4,2,1,1,80
963845,7,836,2,3,3,1,1,207
973106,7,537,2,5,6,0,1,108
978089,7,12,3,1,1,1,1,400
103507,7,831,2,3,3,1,1,180
124140,7,783,2,1,3,0,1,263
125403,7,761,2,2,7,1,1,156
136916,7,106,3,5,4,1,1,162
169673,7,682,2,1,1,0,1,152
175962,7,750,3,4,3,1,1,237
178529,7,98,1,1,0,1,2,148
186250,7,761,2,2,3,1,1,83
194201,7,831,2,3,2,1,1,378
194450,7,836,2,3,4,0,1,271
198427,7,12,3,1,1,1,1,99
206765,7,761,3,2,4,1,1,2057
209945,7,814,3,4,7,0,2,91
219195,7,638,2,1,3,0,1,125
221795,7,872,2,4,6,0,1,391
245609,7,750,2,4,4,0,1,121
248352,7,831,3,3,2,1,1,260
249875,7,294,2,6,5,1,1,138
250658,7,450,3,2,4,0,1,187
265980,7,783,2,1,1,1,2,204
270690,7,98,2,1,0,1,2,595
281301,7,750,3,4,6,0,1,329
281792,7,872,3,4,6,0,1,481
289386,7,813,3,5,3,1,1,441
289403,7,12,2,1,2,1,1,272
290854,7,537,2,5,4,0,1,205
291086,7,761,3,2,5,0,1,320
291514,7,783,2,1,2,1,1,50
302513,7,864,2,1,1,1,1,170
304458,7,106,3,5,3,0,1,373
308913,7,750,2,4,4,0,1,139
321683,7,750,3,4,4,1,1,2186
340175,7,638,2,1,2,0,1,113
347384,7,831,3,3,3,1,1,2898
348641,7,498,3,1,2,1,1,340
349023,7,450,3,2,3,1,1,941
350259,7,750,3,4,4,0,1,577
354068,7,692,3,5,3,1,1,460
356986,7,637,3,2,5,0,1,476
359378,7,497,2,1,3,0,1,64
360648,7,106,2,5,2,1,1,160
376193,7,76,2,1,3,0,1,90
378356,7,497,3,1,2,1,1,422
378536,7,985,2,6,5,0,1,105
379265,7,290,2,7,0,1,1,314
379876,7,985,3,6,3,1,1,133
384924,7,761,3,2,5,0,1,765
392593,7,497,2,1,3,1,1,193
395234,7,841,3,6,4,0,1,102
401052,7,953,2,4,6,0,1,134
409854,7,638,2,1,3,0,1,1675
412240,7,783,2,1,2,0,2,68
416749,7,537,2,5,3,1,1,201
417803,7,692,2,5,3,1,1,116
425432,7,750,3,4,3,1,1,1848
436105,7,836,3,3,4,1,1,431
437063,7,814,3,4,5,0,1,95
437598,7,638,2,1,3,0,1,66
453752,7,814,3,4,7,0,2,190
468392,7,537,3,5,5,1,1,146
472603,7,985,3,6,3,0,1,84
475895,7,750,2,4,3,1,1,97
481950,7,813,2,5,4,1,1,151
482497,7,872,2,4,7,0,3,177
492952,7,692,3,5,3,1,1,150
496459,7,497,2,1,1,1,1,384
501564,7,807,2,1,4,0,1,149
510309,7,953,2,4,7,0,3,94
516750,7,98,2,1,1,1,2,53
526401,7,836,3,3,3,1,1,385
527765,7,236,2,1,4,1,1,65
527809,7,953,3,4,7,0,2,154
540712,7,12,2,1,4,0,1,335
559132,7,692,3,5,5,1,1,104
560265,7,923,2,1,1,1,2,75
569154,7,638,2,1,2,0,1,359
576298,7,304,2,1,1,1,2,174
580470,7,750,3,4,3,1,1,408
580634,7,692,2,5,3,1,1,248
587678,7,537,2,5,4,1,1,155
591790,7,106,3,5,3,0,1,195
597927,7,831,3,3,4,0,1,140
603972,7,872,3,4,8,0,1,414
612523,7,783,2,1,2,0,1,113
614059,7,953,3,4,7,0,2,326
619401,7,12,2,1,2,0,1,392
621073,7,98,2,1,0,1,2,1062
628041,7,750,2,4,4,1,1,746
649213,7,75,3,2,6,0,2,107
651347,7,537,2,5,2,1,1,223
651782,7,75,3,2,7,0,1,80
653436,7,831,3,3,3,1,1,171
654134,7,290,2,7,2,1,1,514
671482,7,637,2,2,3,1,1,88
682651,7,872,3,4,7,0,1,281
683364,7,236,2,1,3,0,1,84
687270,7,290,2,7,1,1,1,415
692703,7,807,2,1,3,0,1,551
693436,7,12,3,1,3,0,1,142
713651,7,537,3,5,3,0,1,192
714150,7,450,2,2,5,0,1,190
714152,7,750,2,4,6,0,1,431
714860,7,831,3,3,3,0,1,138
725137,7,807,2,1,3,0,1,89
732758,7,814,2,4,6,0,1,161
735971,7,761,3,2,3,1,1,2012
736094,7,783,2,1,1,1,1,234
739296,7,290,2,7,1,1,1,816
741152,7,761,2,2,5,0,1,580
743957,7,450,3,2,3,1,1,681
745137,7,637,2,2,3,1,1,852
750340,7,864,2,1,3,0,1,95
760412,7,542,2,5,4,1,1,66
786351,7,836,3,3,3,1,1,104
789290,7,106,3,5,2,1,1,77
810398,7,750,2,4,3,1,1,114
815230,7,49,2,2,4,0,1,168
819061,7,831,2,3,4,1,1,94
842246,7,68,2,1,3,0,1,121
851857,7,75,2,2,6,0,1,157
854079,7,537,3,5,3,1,1,162
854548,7,126,2,1,3,1,1,122
861459,7,498,3,1,3,0,1,252
871642,7,637,2,2,5,0,1,155
872180,7,76,2,1,4,0,1,127
883691,7,750,3,4,5,0,1,254
890189,7,290,2,7,1,1,1,1302
905061,7,783,2,1,1,1,1,363
905745,7,761,2,2,3,0,1,183
914348,7,750,2,4,3,1,1,483
923841,7,450,3,2,4,0,1,642
924154,7,637,3,2,3,1,1,1192
948936,7,512,2,1,1,1,2,75
950264,7,498,2,1,4,0,1,1231
953842,7,831,2,3,4,0,1,1061
961362,7,692,2,5,4,1,1,73
961962,7,750,3,4,2,1,1,80
963845,7,836,2,3,3,1,1,207
973106,7,537,2,5,6,0,1,108
978089,7,12,3,1,1,1,1,400
103507,7,831,2,3,3,1,1,180
124140,7,783,2,1,3,0,1,263
125403,7,761,2,2,7,1,1,156
136916,7,106,3,5,4,1,1,162
169673,7,682,2,1,1,0,1,152
175962,7,750,3,4,3,1,1,237
178529,7,98,1,1,0,1,2,148
186250,7,761,2,2,3,1,1,83
194201,7,831,2,3,2,1,1,378
194450,7,836,2,3,4,0,1,271
198427,7,12,3,1,1,1,1,99
206765,7,761,3,2,4,1,1,2057
209945,7,814,3,4,7,0,2,91
219195,7,638,2,1,3,0,1,125
221795,7,872,2,4,6,0,1,391
245609,7,750,2,4,4,0,1,121
248352,7,831,3,3,2,1,1,260
249875,7,294,2,6,5,1,1,138
250658,7,450,3,2,4,0,1,187
265980,7,783,2,1,1,1,2,204
270690,7,98,2,1,0,1,2,595
281301,7,750,3,4,6,0,1,329
281792,7,872,3,4,6,0,1,481
289386,7,813,3,5,3,1,1,441
289403,7,12,2,1,2,1,1,272
290854,7,537,2,5,4,0,1,205
291086,7,761,3,2,5,0,1,320
291514,7,783,2,1,2,1,1,50
302513,7,864,2,1,1,1,1,170
304458,7,106,3,5,3,0,1,373
308913,7,750,2,4,4,0,1,139
321683,7,750,3,4,4,1,1,2186
340175,7,638,2,1,2,0,1,113
347384,7,831,3,3,3,1,1,2898
348641,7,498,3,1,2,1,1,340
349023,7,450,3,2,3,1,1,941
350259,7,750,3,4,4,0,1,577
354068,7,692,3,5,3,1,1,460
356986,7,637,3,2,5,0,1,476
359378,7,497,2,1,3,0,1,64
360648,7,106,2,5,2,1,1,160
376193,7,76,2,1,3,0,1,90
378356,7,497,3,1,2,1,1,422
378536,7,985,2,6,5,0,1,105
379265,7,290,2,7,0,1,1,314
379876,7,985,3,6,3,1,1,133
384924,7,761,3,2,5,0,1,765
392593,7,497,2,1,3,1,1,193
395234,7,841,3,6,4,0,1,102
401052,7,953,2,4,6,0,1,134
409854,7,638,2,1,3,0,1,1675
412240,7,783,2,1,2,0,2,68
416749,7,537,2,5,3,1,1,201
417803,7,692,2,5,3,1,1,116
425432,7,750,3,4,3,1,1,1848
436105,7,836,3,3,4,1,1,431
437063,7,814,3,4,5,0,1,95
437598,7,638,2,1,3,0,1,66
453752,7,814,3,4,7,0,2,190
468392,7,537,3,5,5,1,1,146
472603,7,985,3,6,3,0,1,84
475895,7,750,2,4,3,1,1,97
481950,7,813,2,5,4,1,1,151
482497,7,872,2,4,7,0,3,177
492952,7,692,3,5,3,1,1,150
496459,7,497,2,1,1,1,1,384
501564,7,807,2,1,4,0,1,149
510309,7,953,2,4,7,0,3,94
516750,7,98,2,1,1,1,2,53
526401,7,836,3,3,3,1,1,385
527765,7,236,2,1,4,1,1,65
527809,7,953,3,4,7,0,2,154
540712,7,12,2,1,4,0,1,335
559132,7,692,3,5,5,1,1,104
560265,7,923,2,1,1,1,2,75
569154,7,638,2,1,2,0,1,359
576298,7,304,2,1,1,1,2,174
580470,7,750,3,4,3,1,1,408
580634,7,692,2,5,3,1,1,248
587678,7,537,2,5,4,1,1,155
591790,7,106,3,5,3,0,1,195
597927,7,831,3,3,4,0,1,140
603972,7,872,3,4,8,0,1,414
612523,7,783,2,1,2,0,1,113
614059,7,953,3,4,7,0,2,326
619401,7,12,2,1,2,0,1,392
621073,7,98,2,1,0,1,2,1062
628041,7,750,2,4,4,1,1,746
649213,7,75,3,2,6,0,2,107
651347,7,537,2,5,2,1,1,223
651782,7,75,3,2,7,0,1,80
653436,7,831,3,3,3,1,1,171
654134,7,290,2,7,2,1,1,514
671482,7,637,2,2,3,1,1,88
682651,7,872,3,4,7,0,1,281
683364,7,236,2,1,3,0,1,84
687270,7,290,2,7,1,1,1,415
692703,7,807,2,1,3,0,1,551
693436,7,12,3,1,3,0,1,142
713651,7,537,3,5,3,0,1,192
714150,7,450,2,2,5,0,1,190
714152,7,750,2,4,6,0,1,431
714860,7,831,3,3,3,0,1,138
725137,7,807,2,1,3,0,1,89
732758,7,814,2,4,6,0,1,161
735971,7,761,3,2,3,1,1,2012
736094,7,783,2,1,1,1,1,234
739296,7,290,2,7,1,1,1,816
741152,7,761,2,2,5,0,1,580
743957,7,450,3,2,3,1,1,681
745137,7,637,2,2,3,1,1,852
750340,7,864,2,1,3,0,1,95
760412,7,542,2,5,4,1,1,66
786351,7,836,3,3,3,1,1,104
789290,7,106,3,5,2,1,1,77
810398,7,750,2,4,3,1,1,114
815230,7,49,2,2,4,0,1,168
819061,7,831,2,3,4,1,1,94
842246,7,68,2,1,3,0,1,121
851857,7,75,2,2,6,0,1,157
854079,7,537,3,5,3,1,1,162
854548,7,126,2,1,3,1,1,122
861459,7,498,3,1,3,0,1,252
871642,7,637,2,2,5,0,1,155
872180,7,76,2,1,4,0,1,127
883691,7,750,3,4,5,0,1,254
890189,7,290,2,7,1,1,1,1302
905061,7,783,2,1,1,1,1,363
905745,7,761,2,2,3,0,1,183
914348,7,750,2,4,3,1,1,483
923841,7,450,3,2,4,0,1,642
924154,7,637,3,2,3,1,1,1192
948936,7,512,2,1,1,1,2,75
950264,7,498,2,1,4,0,1,1231
953842,7,831,2,3,4,0,1,1061
961362,7,692,2,5,4,1,1,73
961962,7,750,3,4,2,1,1,80
963845,7,836,2,3,3,1,1,207
973106,7,537,2,5,6,0,1,108
978089,7,12,3,1,1,1,1,400
103507,7,831,2,3,3,1,1,180
124140,7,783,2,1,3,0,1,263
125403,7,761,2,2,7,1,1,156
136916,7,106,3,5,4,1,1,162
169673,7,682,2,1,1,0,1,152
175962,7,750,3,4,3,1,1,237
178529,7,98,1,1,0,1,2,148
186250,7,761,2,2,3,1,1,83
194201,7,831,2,3,2,1,1,378
194450,7,836,2,3,4,0,1,271
198427,7,12,3,1,1,1,1,99
206765,7,761,3,2,4,1,1,2057
209945,7,814,3,4,7,0,2,91
219195,7,638,2,1,3,0,1,125
221795,7,872,2,4,6,0,1,391
245609,7,750,2,4,4,0,1,121
248352,7,831,3,3,2,1,1,260
249875,7,294,2,6,5,1,1,138
250658,7,450,3,2,4,0,1,187
265980,7,783,2,1,1,1,2,204
270690,7,98,2,1,0,1,2,595
281301,7,750,3,4,6,0,1,329
281792,7,872,3,4,6,0,1,481
289386,7,813,3,5,3,1,1,441
289403,7,12,2,1,2,1,1,272
290854,7,537,2,5,4,0,1,205
291086,7,761,3,2,5,0,1,320
291514,7,783,2,1,2,1,1,50
302513,7,864,2,1,1,1,1,170
304458,7,106,3,5,3,0,1,373
308913,7,750,2,4,4,0,1,139
321683,7,750,3,4,4,1,1,2186
340175,7,638,2,1,2,0,1,113
347384,7,831,3,3,3,1,1,2898
348641,7,498,3,1,2,1,1,340
349023,7,450,3,2,3,1,1,941
350259,7,750,3,4,4,0,1,577
354068,7,692,3,5,3,1,1,460
356986,7,637,3,2,5,0,1,476
359378,7,497,2,1,3,0,1,64
360648,7,106,2,5,2,1,1,160
376193,7,76,2,1,3,0,1,90
378356,7,497,3,1,2,1,1,422
378536,7,985,2,6,5,0,1,105
379265,7,290,2,7,0,1,1,314
379876,7,985,3,6,3,1,1,133
384924,7,761,3,2,5,0,1,765
392593,7,497,2,1,3,1,1,193
395234,7,841,3,6,4,0,1,102
401052,7,953,2,4,6,0,1,134
409854,7,638,2,1,3,0,1,1675
412240,7,783,2,1,2,0,2,68
416749,7,537,2,5,3,1,1,201
417803,7,692,2,5,3,1,1,116
425432,7,750,3,4,3,1,1,1848
436105,7,836,3,3,4,1,1,431
437063,7,814,3,4,5,0,1,95
437598,7,638,2,1,3,0,1,66
453752,7,814,3,4,7,0,2,190
468392,7,537,3,5,5,1,1,146
472603,7,985,3,6,3,0,1,84
475895,7,750,2,4,3,1,1,97
481950,7,813,2,5,4,1,1,151
